"206","24","885","ALBANIA",,,"0.809590723133","-766094280082","1",NULL,NULL,NULL
"207","24","885","LA CASTELLANA",,,"0.931022306534","-767031449674","1",NULL,NULL,NULL
"208","24","885","PUERTO UMBRIA",,,"0.85922180764","-765801035319","1",NULL,NULL,NULL
"209","24","885","VILLAGARZON",,"861080","102894101162","-766171624674","1",NULL,NULL,NULL
"210","24","865","LA ISLA",,,"0.466443183706","-769100557407","1",NULL,NULL,NULL
"211","24","865","VILLADUARTE",,,"0.45098011544","-768821372932","1",NULL,NULL,NULL
"212","24","865","NUEVA PALESTINA",,,"0.373409375642","-768405594182","1",NULL,NULL,NULL
"213","24","865","LA CONCORDIA",,,"0.456996506184","-768909776208","1",NULL,NULL,NULL
"214","24","865","EL VENADO",,,"0.379682653232","-768183869668","1",NULL,NULL,NULL
"215","24","865","EL CAIRO",,,"0.394297528608","-768804279284","1",NULL,NULL,NULL
"216","24","865","BRISAS DEL PALMAR",,,"0.487882474497","-770019358274","1",NULL,NULL,NULL
"217","24","865","JORDAN DE GUISIA",,,"0.351396276917","-770275151328","1",NULL,NULL,NULL
"218","24","865","SAN ANTONIO",,,"0.484387585818","-768966591085","1",NULL,NULL,NULL
"219","24","865","EL PLACER",,,"0.468398204613","-769803490163","1",NULL,NULL,NULL
"220","24","865","EL TIGRE",,,"0.475707639696","-768411735733","1",NULL,NULL,NULL
"221","24","865","LA HORMIGA",,"862020","0.4239040926","-76905968795","1",NULL,NULL,NULL
"222","24","760","SAN ANDRES",,,"113000324296","-769914953999","1",NULL,NULL,NULL
"223","24","760","SANTIAGO",,,"114553777045","-770018234274","1",NULL,NULL,NULL
"224","24","757","LOS UVOS",,,"0.371081853745","-769273974504","1",NULL,NULL,NULL
"225","24","757","LA INVASION",,,"0.277630017411","-769219889321","1",NULL,NULL,NULL
"226","24","757","EL PARAISO",,,"0.282828981073","-769236869655","1",NULL,NULL,NULL
"227","24","757","SAN LUIS DE LA FRONTERA",,,"0.253099494146","-768785562711","1",NULL,NULL,NULL
"228","24","757","NUEVA RISARALDA",,,"0.326718743275","-769041813718","1",NULL,NULL,NULL
"229","24","757","MESAS DEL SABALITO",,,"0.299465088143","-769454715267","1",NULL,NULL,NULL
"230","24","757","LA GUISITA",,,"0.351456510809","-77009340891","1",NULL,NULL,NULL
"231","24","757","JORDAN ORTIZ",,,"0.347128846319","-769805147236","1",NULL,NULL,NULL
"232","24","757","EL MAIZAL",,,"0.344563281071","-769466115298","1",NULL,NULL,NULL
"233","24","757","EL CHIGUACO",,,"0.318731154619","-768634631848","1",NULL,NULL,NULL
"234","24","757","AGUA BLANCA",,,"0.374986666002","-769389061619","1",NULL,NULL,NULL
"235","24","757","PUERTO COLON",,,"0.277693067081","-769277137573","1",NULL,NULL,NULL
"236","24","757","LA DORADA",,,"0.343272204449","-769124101937","1",NULL,NULL,NULL
"237","24","755","MINCHOY",,,"120146958975","-76819287109","1",NULL,NULL,NULL
"238","24","755","SAN SILVESTRE",,,"115607244239","-769322290311","1",NULL,NULL,NULL
"239","24","755","SAN ANTONIO",,,"114637697462","-769194263005","1",NULL,NULL,NULL
"240","24","755","SAN FRANCISCO",,,"117421832142","-768792349112","1",NULL,NULL,NULL
"241","24","749","VILLA FLOR",,,"120968446497","-769195687585","1",NULL,NULL,NULL
"242","24","749","LAS COCHAS",,,"117655389495","-769303048624","1",NULL,NULL,NULL
"243","24","749","SAGRADO CORAZON DE JESUS",,,"118662495917","-769266555799","1",NULL,NULL,NULL
"244","24","749","SIBUNDOY",,"861020","120011573325","-769174821569","1",NULL,NULL,NULL
"245","24","573","PUERTO NARINO",,,"-0.345678346678","-746113997848","1",NULL,NULL,NULL
"246","24","573","NUEVA APAYA",,,"-0.0382046762048","-751950194284","1",NULL,NULL,NULL
"247","24","573","PINUNA NEGRO",,,"0.306942295351","-760127562438","1",NULL,NULL,NULL
"248","24","573","LA VICTORIA",,,"-0.127","-75547","1",NULL,NULL,NULL
"249","24","573","EL MECAYA",,,"0.426019","-7522515","1",NULL,NULL,NULL
"250","24","573","SENSELLA",,,"0.321","-75016","1",NULL,NULL,NULL
"251","24","573","PUERTO OSPINA",,,"0.133093515154","-758502145309","1",NULL,NULL,NULL
"252","24","573","LA TAGUA",,,"-0.0599536017772","-746670529752","1",NULL,NULL,NULL
"253","24","573","PUERTO LEGUIZAMO",,"864001","-0.191872848653","-74782471025","1",NULL,NULL,NULL
"254","24","571","LA PATRIA",,,"100385937841","-764893426101","1",NULL,NULL,NULL
"255","24","571","EL MUELLE",,,"0.995162039397","-76465992786","1",NULL,NULL,NULL
"256","24","571","EL BOMBON",,,"0.94094699171","-763325980044","1",NULL,NULL,NULL
"257","24","571","EL RECREO",,,"0.974157165221","-759761821499","1",NULL,NULL,NULL
"258","24","571","GALILEA",,,"0.92397356243","-761484273984","1",NULL,NULL,NULL
"259","24","571","PUERTO ROSARIO",,,"0.968859563918","-762648425032","1",NULL,NULL,NULL
"260","24","571","EL JUANO",,,"0.987837382389","-764662926821","1",NULL,NULL,NULL
"261","24","571","SAN ROQUE",,,"103783104207","-759863428468","1",NULL,NULL,NULL
"262","24","571","EL GALLINAZO",,,"0.857971664561","-756611512577","1",NULL,NULL,NULL
"263","24","571","MAYOYOGUE",,,"0.734483685074","-75423023696","1",NULL,NULL,NULL
"264","24","571","JOSE MARIA",,,"0.929922705469","-758913915061","1",NULL,NULL,NULL
"265","24","571","SANTA LUCIA",,,"0.961763346401","-764400301635","1",NULL,NULL,NULL
